index,genre,popularity,duration_ms,acousticness,positiveness,danceability,loudness,energy,liveness,speechiness,instrumentalness,tempo,region
1035,1,45,238065,0.1745992617275134,0.3996807685408992,0.2524557547481125,-6.962936485531671,0.8434456839464952,0.3492265934144569,0.4678636732625188,0.2077168548086274,121-152,region_P
1036,8,31,273080,0.2295462350975472,0.4517731555000257,0.3606386853216658,-2.994055963122101,0.7209607632674656,0.1713687379907519,0.1909585649744455,0.062227691629209,97-120,region_K
1037,1,51,156453,0.0959111705893879,0.5182676397653422,0.4634930945546521,-1.8441960842475595,0.8041801718389495,0.374562686760384,0.1956465617632202,0.193526116391879,121-152,region_R
1038,8,41,253534,0.239116462663647,0.3128408531524516,0.5514523509245891,-5.5008456422136245,0.5211750085128152,0.2196668429336801,0.220430498604047,0.1569749382264276,153-176,region_I
1039,10,40,289788,0.6356844835347351,0.2059520077635961,0.336940632920302,-8.074814725886753,0.56484804795805,0.8541871474937677,0.5584580950627079,0.160099079288662,121-152,region_I
1040,10,48,349044,0.0971039267819946,0.1396015807024155,0.3894529780332009,-8.44977853987199,0.5561109631214537,0.3043071173119218,0.1675623908640089,0.41507030363722,97-120,region_K
1041,3,58,287639,0.2162175463554448,0.4646575923413767,0.5723326506030282,-7.56483953624405,0.637762806486626,0.7827457429010541,0.4158728036661102,0.1785383335278822,77-96,region_L
1042,8,38,332626,0.1719319223528532,0.3811079889035044,0.3242573874717841,-9.528395588184647,0.836804443571085,0.1229206443866017,0.2038651743299376,0.2183933137785539,97-120,region_B
1043,3,30,214936,0.1089518025766892,0.795446184387239,0.5431815977079402,-10.199832049636756,0.7638177377489658,0.1171462206535065,0.1792272283986873,0.1966916845776942,77-96,region_E
1044,1,53,210202,0.1119607972183043,0.6830688156260053,0.6426262518128505,0.0,0.6462622069188275,0.4560448649122781,0.138176799535337,0.1478368002896546,97-120,region_R
1045,10,17,285064,0.0958035930058248,0.2433338213840942,0.1628715122772151,0.0,0.8621249352593403,0.3755874285858924,0.1823242107160411,0.1371929056547202,193-208,region_E
1046,8,40,229587,0.7030462499045339,0.1303710310419931,0.4707292387534591,-9.399246349903043,0.4269999158772576,0.1417416802348169,0.236996328055479,0.185767759551291,121-152,region_B
1047,8,49,265861,0.5385009190588823,0.9488279673521108,0.6129911450282258,-6.540178639829167,0.5111715847292191,0.253931761138873,0.1324096231208018,0.2117455266031004,121-152,region_E
1048,2,32,263079,0.1391888487487673,0.7324253463286147,0.5030507506820064,-7.983770399561414,0.8283426267035496,0.1988489655612648,0.2194542047537128,0.1302582423809446,153-176,region_E
1049,3,38,261626,0.175724030044019,0.7500473711687323,0.6281042770760791,-8.709164394122396,0.7225980806257122,0.3741649634243958,0.2467806224765745,0.1650708771536735,77-96,region_P
1050,10,25,846946,0.0990949260575037,0.2557136735947024,0.2259131244918297,-7.2959061916774095,0.8400953420617634,0.0762276780848948,0.1738468882608979,0.1519218302207791,121-152,region_B
1051,10,44,151349,0.0952555988020211,0.2136904323699162,0.193644404713759,-4.410146253756373,0.8237583553968625,0.2377223080894276,0.1258739000541327,0.2845018262805254,121-152,unknown
1052,1,29,201126,0.1302617088187655,0.4693059745459472,0.354225416122588,-2.7802495111012693,0.8891768396821526,0.2470303397903342,0.2188415888264443,0.1763117475402144,121-152,region_P
1053,1,52,241106,0.1434420261461981,0.5167840071529424,0.4878724851594327,-8.926714827948274,0.7622765094275409,0.2612858865291606,0.1685119253521896,0.859835423424613,121-152,region_R
1054,5,62,238495,0.4918410923531498,0.7503800747907593,0.6427972968480538,-8.146057969769693,0.8072201124199323,0.7892060022443248,0.1971976740493866,0.1161474675717024,97-120,unknown
1055,3,52,232186,0.1219802697265437,0.6272849446992828,0.3695145355975555,-4.018201813025072,0.9256207855157972,0.2773396263186181,0.348613331673763,0.170156893978201,209-220,region_I
1056,3,59,237826,0.7874632139146898,0.728790687076476,0.7225651551799278,-5.196835967761402,0.8041753166858246,0.1681769744168115,0.2214126026696983,0.1999562868789239,97-120,region_F
1057,8,52,315358,0.2553853103772467,0.2582639273501066,0.5199372561564513,-5.171543388665091,0.5190340203809238,0.2133055656332987,0.2446831247992583,0.1030110516664674,121-152,region_E
1058,5,42,272599,0.4251474819541253,0.7140395565289254,0.5218080234287846,-2.489953596586151,0.7892564802287696,0.1262546037597293,0.1802956849881526,0.1410879447236601,121-152,region_I
1059,8,55,237112,0.8741392202185914,0.2701136072190259,0.3494046878201164,-6.273856924174682,0.2676849449315334,0.1272693772532379,0.2222722209181905,0.2167472840785995,77-96,region_Q
1060,3,59,234211,0.3493667390841725,0.7736402486205816,0.485695575877008,-2.5500741505888245,0.809200798988774,0.2205677074379217,0.4545526485250146,0.1296565349100928,77-96,region_L
1061,0,68,199415,0.5225034228060915,0.1475440441800622,0.4511307035594217,-13.97063352609798,0.3417138077890878,0.2101874399971751,0.1496584069583633,0.1672468306365103,64-76,region_J
1062,7,30,217492,0.3327995106220231,0.2428277723159336,0.3474475802121535,-13.546106100449483,0.4214610997385316,0.292140117296521,0.0913858304417223,0.1592736723492287,121-152,region_M
1063,2,50,181573,0.8756054483929001,0.2745138449531411,0.344741220445526,-12.847383763155694,0.1600123885017135,0.1253015616607842,0.1063538654488261,0.256863617071581,121-152,region_H
1064,10,46,325691,0.2518394521990549,0.099827444438023,0.4530105545240775,-8.081896987109829,0.4037811715399509,0.2191130583210404,0.1020904382485677,0.1659451785298223,121-152,region_K
1065,3,45,215641,0.3894010963834466,0.750642719838044,0.6059959358477972,-6.052729002146361,0.5038155220657032,0.2459536367409948,0.3436184617264823,0.1255357567788236,77-96,region_F
1066,10,19,352490,0.0631183468131703,0.2239765213285231,0.1874723682421278,-2.965069506184744,0.8416679212731842,0.5481952640088343,0.2365394125024333,0.2305953370927687,153-176,region_C
1067,5,39,189134,0.7713803982105506,0.4703652484860429,0.3769838664776098,-7.58086765009268,0.2708686197032821,0.1683910451331264,0.0984482202051331,0.1692433752238081,77-96,region_I
1068,8,46,155732,0.2017315184393857,0.8479033934484982,0.7698256023639382,-6.5511833576529135,0.6224298356795548,0.2081809276763135,0.2203188448084126,0.3630567769055701,121-152,region_E
1069,8,32,209590,0.1101815221885157,0.5433417430946679,0.2765935365479447,-5.232676002044132,0.5573661309637701,0.160816507189573,0.1500404122401748,0.2122877175112794,77-96,region_L
1070,8,40,235680,0.2037595688507454,0.4204061277751763,0.3909504181614031,-2.69326486988314,0.8577977377576939,0.205325929352359,0.2130221631034932,0.1702457575955438,153-176,region_B
1071,10,35,249945,0.0732589709850651,0.5206320640512186,0.3971575283011523,-4.0756247363524345,0.7707944157152953,0.3444786141453314,0.1174317307668277,0.1649243122264406,121-152,region_E
1072,8,54,184600,0.3110609978073026,0.3430382666676589,0.5950968660843113,-8.538971795841901,0.5839666582940947,0.4832924899594,0.167122667274617,0.1860823639676786,121-152,region_P
1073,8,38,234534,0.69840103542542,0.5439347587915315,0.5272060709803787,-13.981440607728691,0.6417349685936934,0.5848339337859576,0.2899747524590094,0.179679170940187,77-96,region_D
1074,6,62,350503,0.0560324451098604,0.6556053428002538,0.5310829690421396,-7.364830481537763,0.2842589721586303,0.2334623875908732,0.2067831667695109,0.182936893400156,121-152,region_P
1075,8,61,204162,0.1955395997629151,0.2244414767541735,0.6121603766966855,-2.54420743139317,0.5080586213019589,0.13143580123338,0.1632230248574507,0.1324734522496588,77-96,region_E
1076,10,12,234228,0.174145542823346,0.0832160648388942,0.4692507868113526,-4.892291658971756,0.731240550721058,0.2482354176209714,0.131531400412929,0.0912507079392356,77-96,region_B
1077,8,39,229413,0.5920909118904553,0.3522972567261931,0.2532442491294366,-3.413067907652829,0.7690883865481255,0.1987528361244804,0.2448700959443834,0.162980107083187,77-96,region_B
1078,10,50,229293,0.0730827695592389,0.7663906575970476,0.8286531596039997,-4.941609254810309,0.5887970653728296,0.1464292787152019,0.2203408765687085,0.1893204793787854,97-120,region_C
1079,8,63,223242,0.4652865188806121,0.383363770706617,0.5752197926565774,-5.57041748804448,0.6446964461263953,0.1951235989632741,0.1451186596297028,0.1201527053999819,121-152,region_E
1080,8,20,191883,0.1816789514097472,0.5530445801933985,0.5073938756100099,-7.079388759977186,0.5517089652485173,0.2389045673668384,0.306970516504331,0.101102053069152,77-96,region_S
1081,3,52,181108,0.1551782511206154,0.8616488884587669,0.5083274165079462,-6.428575473198133,0.7770118634613542,0.3454235291227595,0.4408781085966976,0.1740761565336407,77-96,region_I
1082,8,47,233362,0.1238532912328089,0.8444567189665555,0.7861819092038178,-10.472555205602184,0.741293247890488,0.1130689817683451,0.201650273021781,0.1734465839191215,97-120,region_I
1083,4,39,305656,0.5593982328759395,0.7631902887657369,0.4692647109377318,-8.144545195727694,0.5865562610412718,0.1196365559135961,0.1356489789131484,0.1232127959753073,153-176,unknown
1084,10,67,302093,0.4945751176336683,0.31197937791134,0.612139503650676,-3.138976208654229,0.8159021845965783,0.2056898382651946,0.1480648369044832,0.2427376610608735,121-152,region_E
1085,8,32,164506,0.1289943166022812,0.3439010954906967,0.4184670855360869,-2.3279479473286484,0.7324214232119709,0.1531362991696493,0.232838284361147,0.1254067803622422,153-176,region_A
1086,8,51,291958,0.147061146570978,0.3315099319748966,0.5306522563912044,-7.693027758852641,0.5669508948192414,0.2062466427987235,0.220126980795688,0.1549269189026087,121-152,region_P
1087,8,53,180002,0.2192705098848146,0.3406076911765018,0.4562997797840378,-4.318729716278269,0.5997432059182444,0.119044354365977,0.1277686407743061,0.2472989044092839,97-120,region_E
1088,10,48,214692,0.4042194404745235,0.3431743037151402,0.5394372681793336,-6.755499736512004,0.4282937634773911,0.1763444879975176,0.1845408988228351,0.1805583502850319,121-152,region_O
1089,8,19,225067,0.308184385434322,0.6154542157263213,0.5749805989084923,-11.42650241475307,0.6100954390350205,0.1575557013767158,0.1913709669497248,0.124699716690311,97-120,region_I
1090,3,42,268321,0.1929403909896895,0.3058374249863992,0.5880230064516845,-7.4122739115353715,0.6467054180335197,0.1229584208394616,0.2996653564444698,0.181451114586303,121-152,region_E
1091,8,49,277560,0.1200078356423143,0.633524782804698,0.491699782056821,-3.646674605618231,0.6837347281741233,0.0802980439578243,0.0647006999499748,0.2223218335009155,121-152,region_E
1092,10,51,241828,0.1524665382611762,0.3745890895995147,0.2947574233273989,-7.313877149398505,0.7987165796721956,0.1660052005750419,0.2562574788319981,0.190561113352008,121-152,region_D
1093,3,40,203510,0.4034615863176554,0.590636628151718,0.585517467091524,-4.942313516698805,0.8258573799968039,0.1708076820768644,0.4524521993873384,0.1647025694585615,97-120,region_L
1094,7,51,487208,0.6499647015003733,0.3384215444444836,0.4526574388945374,-6.731744763968136,0.3919258583356792,0.2528214675210428,0.2068861516449032,0.1951381916902933,77-96,region_B
1095,10,29,211401,0.1567341487318765,0.4696510009849926,0.5104352529149897,-1.3217660258231492,0.8333704395330438,0.2603161325099221,0.1932404191292779,0.2069909635808705,97-120,region_B
1096,3,76,211573,0.1821106394275051,0.3164664537578474,0.771212935040846,-3.8165178769805967,0.5558903884639329,0.1441196821234393,0.3619379257716739,0.1499380705760621,97-120,region_E
1097,7,38,248109,0.2565252330977493,0.5278649384715466,0.2636348599074336,-5.409680082821627,0.717653160149093,0.397967088752737,0.2230107066145261,0.1514800552475507,153-176,region_N
1098,10,52,296772,0.0685592265871301,0.6884999718623445,0.7080299305040064,-7.456080451197796,0.4481420407999475,0.1620810343532235,0.1767086798925513,0.1216146687112814,121-152,region_P
1099,10,10,663789,0.1111690923751543,0.6698286319992401,0.3457987949742133,-7.101567062263126,0.0763058973739783,0.1862554483540082,0.2455239027422485,0.1705515000986649,121-152,region_I
1100,8,42,192200,0.3908841000579111,0.2317626495395352,0.5591381517371908,-9.576567705302224,0.4692565914523166,0.1363405868209261,0.1461237797590206,0.2066721345184658,121-152,region_Q
1101,3,52,93773,0.6053728865822395,0.4990551353165924,0.4377428274609811,-17.592511674452812,0.3034502098798435,0.1759526754103195,0.4253487310289475,0.1495380260010186,121-152,region_I
1102,10,48,405131,0.4444945509039311,0.6094746309916167,0.5322485849384329,-6.6194705982069495,0.8695896043218271,0.3429696509921562,0.2504725686491884,0.1376847071092257,153-176,region_T
1103,3,57,243931,0.2561151029418349,0.6800425498351182,0.7596362637214022,-1.819431014253435,0.6753415887501792,0.1080289040932712,0.3834106387477867,0.1564420518010891,97-120,unknown
1104,8,68,225504,0.1733659522435927,0.5269496052719115,0.8959664684153247,-3.772685558683636,0.7377647902962656,0.1055718692760413,0.2108178821608641,0.1555468910514116,121-152,region_I
1105,4,39,232080,0.7898685462379093,0.5827386161871911,0.6418245792294305,-8.872194275140544,0.4344998563575106,0.1585909626148742,0.2001965903808759,0.1050164233575376,121-152,region_S
1106,8,76,245104,0.2230965516393757,0.3917055215900696,0.5380867730624861,-6.321267214321921,0.767155860951359,0.1627999403151163,0.1775574286593619,0.1457860899791566,97-120,region_E
1107,8,50,238574,0.8066582279469671,0.1739774768077759,0.4728745856827153,-13.16635369604808,0.1965524837679511,0.2550264017561215,0.171541739709262,0.1428776487415351,121-152,unknown
1108,8,70,317670,0.8141849374510611,0.3362584112787329,0.3138868956094655,-9.483520055574608,0.227196456601661,0.1454554503319862,0.1908754470507172,0.1068069494296077,64-76,unknown
1109,8,67,206823,0.8527583961658869,0.2840574407032928,0.6924549094663964,-14.182603625208024,0.0971337704493546,0.2130662765819571,0.1457820227365699,0.2214172431020209,97-120,region_J
1110,8,27,226324,0.6448706302765669,0.2385388847652657,0.2285850627406703,-6.271195374663575,0.4837564715475187,0.4337511650141815,0.0861023928864701,0.1653009566719248,77-96,region_E
1111,2,27,156733,0.2090846255239095,0.3874443009072474,0.477446072730201,-2.4288379849017607,0.8355958426279698,0.1262161926496724,0.2011801179528379,0.1878349523874687,97-120,unknown
1112,10,19,235065,0.189869933843685,0.8236869361401638,0.5100271974759474,-7.416353704229796,0.9483173769311526,0.1554294357053406,0.1875312764474525,0.1765490036571239,153-176,region_F
1113,10,75,237478,0.4754454152046858,0.2067535713182881,0.3164901377248905,-3.688206282193085,0.6471153824242026,0.2137829590823719,0.1699842713541538,0.1105162882924065,97-120,region_D
1114,10,51,182909,0.4629456182709817,0.1624777881482344,0.3925695273920235,-8.429701772993905,0.559769400745017,0.2444400029300895,0.1801064334946835,0.410723133564173,121-152,region_H
1115,3,32,228494,0.6714970465399694,0.4553998604324655,0.3965321960544434,-14.528263063142491,0.4200449206107483,0.6350165785882742,0.3062741072484655,0.1515272375341772,77-96,region_O
1116,8,45,178291,0.6546058489868145,0.578597053206951,0.3339571917679987,-9.188534528781478,0.7360503884049047,0.518851479116357,0.2251421454541286,0.141997030523172,77-96,region_O
1117,8,46,279279,0.4298730352040285,0.6073197856678132,0.6128700982676825,-4.30500189728494,0.6524929424028623,0.4447295659932104,0.2359838951830875,0.1521448074428617,97-120,region_S
1118,10,0,305638,0.0713529410371898,0.3927650710139849,0.5479840225021847,-7.591057648245364,0.7085705741275792,0.5191724364512234,0.1183291390733939,0.1547225371724436,121-152,region_I
1119,10,20,117467,0.2668563202153808,0.6338288454921641,0.5449197911853054,-3.3120762868513483,0.7866873239452257,0.2845784551399341,0.2016550145508159,0.1744975548708148,77-96,region_R
1120,1,56,236186,0.1970714823344404,0.4782709040720617,0.4736123629979146,-3.1831610029061608,0.846310339640775,0.4308273429611873,0.1839149917156594,0.1518171784953207,77-96,unknown
1121,8,63,245905,0.2819701189952621,0.4889587985871315,0.5468981889706527,-10.724657208753769,0.3963918693522962,0.1204243296368475,0.1024247553798525,0.1903495806198152,121-152,region_I
1122,8,55,296335,0.6021266330624213,0.1267995657164355,0.5918864902588149,-12.488413102975972,0.333108735912121,0.2396014746004442,0.1286696564128197,0.1567400982016473,97-120,region_E
1123,8,44,251130,0.5648298691110148,0.6546382901421054,0.6861351909687347,-10.812982584230603,0.5873740340479158,0.3370510293898962,0.1098009024751129,0.1960981607235745,97-120,region_P
1124,8,62,230028,0.0948739177673761,0.5721790958867423,0.5630231804001462,-6.658898237748986,0.6693752202597957,0.2246348412032172,0.1667231724924622,0.2368845124215683,121-152,region_E
1125,10,33,275267,0.1023223629602851,0.2423465345024825,0.3890028661758244,-0.3765661989897992,0.8255255318319273,0.4347449416668124,0.1672893556997846,0.7551744221923438,64-76,region_R
1126,8,28,215689,0.3712311871413561,0.906888240214382,0.7149226093027667,-7.893260519254481,0.8818098668708021,0.4756741454972432,0.1233643577619466,0.1434074375487216,97-120,region_E
1127,1,36,170881,0.7710239339419879,0.1560493833148839,0.6927500540118928,-10.173008159342352,0.2599425284139269,0.1423999159778163,0.0997010919663639,0.20492383370715,97-120,region_P
1128,10,79,185881,0.1428854209350681,0.2570489141712113,0.3475376227323182,-5.274274934893139,0.8329803749637948,0.1297095456370467,0.2013970405818964,0.1205225479426559,77-96,unknown
1129,10,11,200482,0.1765728698608491,0.1435221447664349,0.3812913524968384,-0.523819313138119,0.851320952597218,0.2386960758351674,0.3435661995829406,0.2037339478805659,77-96,region_H
1130,8,42,280449,0.3425855134508226,0.5335366543782774,0.518038578619389,-3.19647858175015,0.7327330676352883,0.155849386339935,0.1232192433485932,0.0889856475007558,121-152,region_I
1131,10,38,263800,0.226303716779364,0.6746533078213152,0.4763192949175209,-5.147721519867674,0.8601363796758968,0.200779400903465,0.1963309925157387,0.1155739252277699,121-152,region_I
1132,5,53,225815,0.2287986023431738,0.7314916312594029,0.5545794540320081,-12.61979704031127,0.5945236809565264,0.2743331062663727,0.151455150978412,0.4482175148682127,153-176,region_I
1133,1,61,274035,0.1487524906304896,0.7211982373728012,0.617897825683089,-9.445363740989093,0.902854480103821,0.3461276918343491,0.1994167055077985,0.1229903970605228,121-152,region_P
1134,10,44,182894,0.1206279794655501,0.1847611362741653,0.0968524377256048,-3.439201276302596,0.7200744144483143,0.1789699252059495,0.0662356641341491,0.2528721040222084,121-152,region_I
1135,10,30,321069,0.1803836700637798,0.930055792742164,0.4446367051605056,-7.495605126675785,0.7064692354493275,0.5104608959454525,0.1598325441275429,0.2171420920308021,153-176,region_E
1136,10,26,222415,0.2678995757516492,0.2080973813375338,0.4982374357425699,-5.698322750361076,0.4220655708869466,0.238688340702331,0.1142085061012082,0.1877708221055949,77-96,unknown
1137,10,67,144891,0.2309661524034744,0.3791590622030144,0.5300790201484518,-4.7823368188356365,0.617344527962193,0.1143400684528117,0.154507060344232,0.2409159068746806,97-120,region_D
1138,10,41,136375,0.1140501335537463,0.450617855163795,0.3529037032252738,-10.210357285887437,0.8127376463308978,0.2098456717950946,0.2138509868867565,0.1669337407116318,97-120,region_B
1139,8,31,232051,0.2911517287982158,0.5809874895975097,0.5251635724373095,-14.473270861130514,0.2585281817931203,0.2834899409537222,0.18006879703871,0.1600336521398465,121-152,region_E
1140,5,20,210482,0.8633355406753889,0.7573467956936538,0.3003866444397901,-9.319818540656158,0.4205732745368172,0.1776654105439583,0.1278423075278949,0.2142234949714431,153-176,region_D
1141,2,52,222398,0.2052825879333872,0.3215466380815516,0.494308217934611,-6.501503296294381,0.4959995863205115,0.1781460178680599,0.1563008932306617,0.1014066997517797,121-152,region_T
1142,8,30,250024,0.7426875876771617,0.2338700743192544,0.5224513350895738,-15.866098759023007,0.2064825312149874,0.338268250244479,0.1360729968085478,0.1113247827626951,121-152,region_E
1143,8,34,267165,0.7754284820900349,0.3950563659381751,0.4656055787246257,-5.854508876001742,0.0538610790734146,0.1947444294631208,0.1300145928158882,0.1785712856071632,153-176,region_K
1144,8,39,238255,0.198413459872818,0.7129719260865071,0.6623848190770264,-9.193202540685911,0.8389283722830613,0.1767854255124257,0.2185668066848648,0.1477482589356202,121-152,region_E
1145,8,56,201812,0.7312649009139333,0.1890467158940552,0.387581589748617,-11.21976012438795,0.2941192860768967,0.317065411434223,0.1955684216878312,0.1184620853047685,121-152,region_G
1146,3,79,206411,0.114847264404206,0.7209131104437465,0.6054088202883784,-3.729846490468905,0.7177032077893531,0.3090897863666742,0.5184063728941446,0.1673291914921011,97-120,region_E
1147,10,17,5999,0.2462387873228119,,,-11.18801864792708,0.1384938081340832,,,,0-40,region_P
1148,8,32,169482,0.1237951399086093,0.5645692248385026,0.4310434286988318,-3.252945673655004,0.7678960964877223,0.19795302964181,0.179190328518023,0.1539882614489485,97-120,region_L
1149,8,59,200332,0.1731807798349258,0.3808591397251637,0.4318057467729848,-2.4517725413669966,0.7721328639834703,0.1583855576984902,0.0675125876484168,0.1622595165405949,77-96,region_B
1150,8,45,254426,0.1267614917631088,0.7824870582871921,0.638670484341641,-2.1213207848891136,0.7085967991175692,0.1779420454557414,0.1213767766783231,0.1932472191538123,97-120,region_I
1151,5,44,149321,0.7288902196972855,0.5129886021563757,0.4714791029998619,-5.84040938958165,0.5039323738532595,0.1766612934140879,0.2026367203436899,0.1252554771776042,97-120,region_Q
1152,6,18,226197,0.1865024996224088,0.7605622106694347,0.6881864980849558,-4.022360961296108,0.7224533373181021,0.2759424773030776,0.1356975340515164,0.1173936876122367,121-152,region_E
1153,10,43,219056,0.5498936079299134,0.6765877709176901,0.6713544424990017,-7.87541189451164,0.4398528309578375,0.2410993229702425,0.0980494811043946,0.1705415694557702,97-120,region_O
1154,8,16,266865,0.5693518835141753,0.3310374637593133,0.6020961446302623,-4.817995633773148,0.5927447622091426,0.271036293856618,0.1421695146175929,0.0691062726766137,97-120,region_F
1155,8,52,343948,0.8288637579358458,0.1695144283634043,0.3867768091557326,-12.69246935666425,0.3400413678344223,0.1580691234180927,0.1435254603238916,0.1802510822524175,97-120,region_E
1156,8,39,223158,0.4766156877734228,0.4450177496741038,0.6186809848969788,-5.194656774295071,0.6896234936515172,0.2416845193528874,0.1394957769450979,0.1635044278773567,121-152,unknown
1157,7,53,524479,0.871585784231297,0.0083992301897388,0.2927485845823879,-10.711748336224565,0.2635330360810695,0.375566674560105,0.1704426935612181,0.519891962728311,121-152,region_O
1158,10,48,297237,0.2490392462058579,0.6582412456907751,0.5485971650903683,-9.22411978587552,0.6517678572801523,0.1938949576973603,0.2083324099482088,0.1279613051279848,121-152,region_O
1159,5,40,207505,0.7547758010941589,0.4681209948080955,0.6400863446777126,-10.707258155196588,0.4989967918917329,0.2442550414490343,0.1092872671825335,0.1696845203308573,97-120,region_I
1160,8,63,242146,0.2361338493048685,0.456340158785337,0.4265837296482227,-7.735119833088277,0.6646462648240994,0.1474079989752024,0.1625653886052273,0.1693038560410298,97-120,region_O
1161,1,50,211720,0.530891377322197,0.3250934599966992,0.4790459785196743,-8.335444085735979,0.5695491790252302,0.4835114443020207,0.1338650517107618,0.3481906444687658,121-152,region_I
1162,8,36,310335,0.5262200116654725,0.3449015929682125,0.4451149978979887,-15.50564422043723,0.2166561469283185,0.1592808842130241,0.1824465725381027,0.1620852739511011,177-192,region_D
1163,10,66,280826,0.1334006171624318,0.3651895556346898,0.466517009151648,-1.4318947256757717,0.9045137120720126,0.4543649932341393,0.159475573541073,0.2029673088474267,77-96,region_D
1164,8,43,236704,0.2147434291208779,0.496394541769063,0.5504635188935347,-3.025659072876304,0.5760319568318475,0.135604443989301,0.1765851764607977,0.15999099223146,64-76,region_Q
1165,3,20,232331,0.2517338236844662,0.8107042782673708,0.7986868849431218,-7.691951643736488,0.4918873104687211,0.1432345447793667,0.1982829994999083,0.1369720467380921,97-120,region_D
1166,5,39,219047,0.8482905906046839,0.2764825903141476,0.4038284707575038,-9.692411263922752,0.3583371837081809,0.2055674038901483,0.1678120787986658,0.1315562080726685,121-152,region_I
1167,8,32,260600,0.6696489559403469,0.1545520304519123,0.5496791353029401,-6.050886657891732,0.4531919225583638,0.3523213959921327,0.1659532903543383,0.2113878980208703,121-152,region_I
1168,2,42,226455,0.4098317604273688,0.6823630391941954,0.679016704335442,-4.547965584780278,0.686150022578182,0.1512459220610612,0.1976354654164619,0.1985254190822573,121-152,region_T
1169,8,52,262525,0.2598707904299564,0.6866649163007019,0.5790992502362308,-10.42378946894832,0.8417317319964044,0.3464800522816977,0.2615070902069483,0.1170528892600095,97-120,unknown
1170,8,53,288669,0.154617316986923,0.8516988449519606,0.6374604489168637,-2.664477081623821,0.846663909428559,0.1242249634941325,0.1349212297565169,0.0684734664862404,97-120,region_I
1171,8,61,243971,0.5613543274679972,0.1591465965488194,0.5235534935614925,-9.304562887580117,0.3518222868826671,0.321175300813337,0.2097613835737694,0.0735337723327203,97-120,region_E
1172,9,79,264167,0.3787569324485848,0.2743975636582956,0.4119134823144005,-8.806759627381313,0.3742839417101349,0.1583707818570653,0.2473326707066477,0.1980809362747813,97-120,region_E
1173,7,28,201548,0.2540389866573064,0.3993239302253886,0.3627310091907721,-7.493076610952082,0.4649992996109646,0.111643257925949,0.1131106180826936,0.1348893891722851,121-152,region_H
1174,10,36,272402,0.3882989507046054,0.6129876661434711,0.6195083989369238,-9.519947946556572,0.5441810204039154,0.186850217278586,0.1778397003769794,0.2502250759663457,177-192,region_E
1175,8,50,121960,0.882802759174972,0.6051320348638539,0.4821035969546022,-18.80053586656222,0.3093554326855671,0.7864811551046142,0.2355905338994612,0.2087646580019506,121-152,region_E
1176,8,50,267470,0.7929795243155461,0.3275242928303885,0.3066479332777895,-10.07344012690961,0.3963399808483982,0.2384056435493687,0.1158870156003804,0.1918234145767438,121-152,unknown
1177,7,40,204691,0.798586731549745,0.3576937174325119,0.5200137032893519,-8.05755103290434,0.467503673132445,0.169912201249769,0.1614206927429766,0.1533405393271874,121-152,region_E
1178,3,32,244692,0.2392716620425049,0.6573657508240055,0.7509491055273189,-6.0516922867322425,0.6541374269860544,0.2247024421660289,0.2174329267355994,0.1520159161788904,77-96,region_B
1179,1,30,220127,0.1709141217783514,0.3955612520412082,0.7322264908652889,-10.821628440675829,0.7251651811580972,0.5236329859150157,0.1603174149489928,0.6854642376942788,121-152,region_I
1180,8,66,293864,0.5493410063658284,0.769024903638578,0.4189510474866371,-6.642629227468374,0.6002219580679621,0.2140487004103917,0.2026130088544791,0.5648290896093253,153-176,region_O
1181,10,27,239292,0.1094690126163282,0.3009129773616608,0.4429500063023028,0.0,0.8704402560854335,0.3296872517701123,0.2234281611965432,0.1602114996200779,153-176,region_E
1182,10,24,388611,0.0835680340017792,0.2152364404412636,0.3475181238123616,-5.074101562336602,0.7176608950344244,0.3154601944249702,0.1748008014919795,0.5879831816868216,97-120,region_E
1183,8,8,272212,0.1970430635802944,0.2389822314923383,0.493667088367808,-6.283505897196037,0.7362460600997132,0.1442410455846497,0.1770888780064528,0.659739231239235,153-176,region_L
1184,10,9,235946,0.131210409563961,0.490235357249525,0.5810409657074334,-5.532175593023595,0.8155113515708193,0.3321039728016656,0.206321769636667,0.1985898352344638,97-120,region_B
1185,10,39,303785,0.0993833212760868,0.3358270538474233,0.4136642999835818,-0.59317771176595,0.9601821157561896,0.2853659438702821,0.1511378949612327,0.2454167034339854,77-96,region_P
1186,8,60,227985,0.2884111447790731,0.5607307476522544,0.6980620541767192,-3.082079769926043,0.7275184949950344,0.2300110596925312,0.2254500095048097,0.1430181501482774,121-152,region_I
1187,10,44,190655,0.395973348851673,0.7773233830689805,0.5844118092643519,-4.6521926732184,0.8266247692474048,0.2432252726671424,0.1271270770873075,0.1752555225526689,121-152,region_K
1188,10,15,289549,0.0831731011029014,0.1272644125891213,0.5402383230223861,-4.386292151447816,0.6403266396284991,0.2105397196349848,0.1905625351892603,0.1720485067167952,97-120,region_E
1189,3,44,319507,0.1563037767665528,0.7423246456305989,0.6291969518442475,-3.979387552541787,0.7301165831837257,0.2788877008026323,0.4520204922238405,0.1639876316080157,97-120,region_L
1190,10,14,449839,0.1875161926668205,0.2950035340407776,0.3630661059226864,-4.504050544452932,0.8279570513428689,0.2163393083133926,0.1864222703438084,0.3252719516759166,153-176,region_D
