6846,1
6847,10
6848,6
6849,8
6850,0
6851,0
6852,8
6853,1
6854,9
6855,10
6856,4
6857,1
6858,7
6859,4
6860,5
6861,9
6862,5
6863,1
6864,4
6865,9
6866,5
6867,0
6868,5
6869,0
6870,9
6871,2
6872,8
6873,10
6874,9
6875,5
6876,3
6877,7
6878,6
6879,9
6880,2
6881,7
6882,1
6883,4
6884,8
6885,4
6886,3
6887,3
6888,4
6889,0
6890,1
6891,8
6892,7
6893,7
6894,1
6895,1
6896,5
6897,5
6898,1
6899,10
6900,8
6901,9
6902,1
6903,7
6904,8
6905,3
6906,10
6907,1
6908,8
6909,1
6910,2
6911,2
6912,1
6913,7
6914,2
6915,8
6916,8
6917,10
6918,8
6919,10
6920,6
6921,0
6922,3
6923,4
6924,10
6925,4
6926,2
6927,8
6928,10
6929,0
6930,10
6931,7
6932,10
6933,7
6934,0
6935,7
6936,2
6937,10
6938,10
6939,9
6940,7
6941,2
6942,10
6943,9
6944,6
6945,1
6946,2
6947,6
6948,6
6949,4
6950,8
6951,7
6952,2
6953,0
6954,6
6955,3
6956,9
6957,2
6958,6
6959,2
6960,10
6961,7
6962,8
6963,9
6964,4
6965,6
6966,4
6967,6
6968,3
6969,9
6970,4
6971,8
6972,0
6973,4
6974,5
6975,9
6976,7
6977,8
6978,7
6979,9
6980,7
6981,6
6982,10
6983,8
6984,0
6985,9
6986,2
6987,8
6988,4
6989,4
6990,1
6991,4
6992,10
6993,9
6994,8
6995,7
6996,2
6997,0
6998,10
6999,9
7000,0
7001,10
7002,8
7003,1
7004,1
7005,1
7006,2
7007,9
7008,4
7009,5
7010,4
7011,5
7012,2
7013,3
7014,2
7015,3
7016,6
7017,0
7018,10
7019,5
7020,5
7021,4
7022,8
7023,8
7024,7
7025,10
7026,4
7027,0
7028,8
7029,7
7030,0
7031,5
7032,8
7033,10
7034,3
7035,5
7036,4
7037,8
7038,7
7039,5
7040,2
7041,6
7042,0
7043,3
7044,3
7045,0
7046,1
7047,8
7048,4
7049,1
7050,10
7051,3
7052,4
7053,7
7054,1
7055,8
7056,9
7057,5
7058,7
7059,7
7060,10
7061,8
7062,3
7063,5
7064,4
7065,5
7066,9
7067,1
7068,9
7069,5
7070,1
7071,10
7072,2
7073,0
7074,5
7075,6
7076,0
7077,6
7078,6
7079,6
7080,0
7081,3
7082,1
7083,5
7084,4
7085,3
7086,9
7087,6
7088,1
7089,7
7090,10
7091,4
7092,8
7093,7
7094,5
7095,4
7096,2
7097,4
7098,2
7099,5
7100,7
7101,9
7102,1
7103,8
7104,8
7105,6
7106,2
7107,0
7108,1
7109,3
7110,3
7111,8
7112,3
7113,1
7114,10
7115,7
7116,8
7117,5
7118,1
7119,6
7120,4
7121,3
7122,0
7123,3
7124,2
7125,3
7126,7
7127,1
7128,4
7129,8
7130,3
7131,9
7132,9
7133,2
7134,7
7135,7
7136,1
7137,6
7138,5
7139,2
7140,7
7141,9
7142,9
7143,1
7144,4
7145,0
7146,5
7147,7
7148,7
7149,0
7150,1
7151,6
7152,9
7153,6
7154,1
7155,0
7156,6
7157,2
7158,8
7159,3
7160,9
7161,9
7162,5
7163,7
7164,8
7165,6
7166,7
7167,4
7168,9
7169,1
7170,1
7171,7
7172,2
7173,5
7174,9
7175,3
7176,8
7177,9
7178,7
7179,0
7180,5
7181,8
7182,10
7183,5
7184,0
7185,3
7186,5
7187,10
7188,0
7189,10
7190,4
7191,1
7192,8
7193,1
7194,1
7195,2
7196,6
7197,7
7198,9
7199,6
7200,7
7201,5
7202,5
7203,7
7204,2
7205,3
7206,6
7207,6
7208,1
7209,2
7210,6
7211,9
7212,3
7213,1
7214,0
7215,5
7216,5
7217,6
7218,6
7219,7
7220,9
7221,3
7222,8
7223,2
7224,3
7225,5
7226,5
7227,8
7228,0
7229,8
7230,8
7231,0
7232,6
7233,0
7234,1
7235,9
7236,0
7237,9
7238,7
7239,8
7240,7
7241,8
7242,8
7243,9
7244,3
7245,4
7246,7
7247,5
7248,7
7249,4
7250,4
7251,4
7252,0
7253,8
7254,6
7255,9
7256,8
7257,4
7258,8
7259,0
7260,6
7261,10
7262,9
7263,3
7264,3
7265,3
7266,9
7267,3
7268,4
7269,3
7270,2
7271,9
7272,4
7273,5
7274,4
7275,3
7276,4
7277,9
7278,3
7279,7
7280,2
7281,10
7282,5
7283,3
7284,4
7285,8
7286,9
7287,8
7288,1
7289,10
7290,5
7291,10
7292,1
7293,10
7294,2
7295,9
7296,2
7297,9
7298,1
7299,9
7300,7
7301,1
7302,10
7303,4
7304,2
7305,9
7306,0
7307,0
7308,8
7309,0
7310,8
7311,1
7312,10
7313,1
7314,6
7315,7
7316,4
7317,1
7318,5
7319,3
7320,9
7321,2
7322,2
7323,6
7324,4
7325,3
7326,1
7327,9
7328,1
7329,9
7330,10
7331,1
7332,10
7333,2
7334,8
7335,3
7336,4
7337,7
7338,6
7339,8
7340,4
7341,0
7342,3
7343,9
7344,8
7345,10
7346,6
7347,3
7348,5
7349,5
7350,2
7351,9
7352,0
7353,3
7354,10
7355,6
7356,10
7357,0
7358,8
7359,6
7360,9
7361,8
7362,10
7363,3
7364,8
7365,9
7366,7
7367,8
7368,9
7369,2
7370,3
7371,4
7372,0
7373,9
7374,8
7375,1
7376,9
7377,3
7378,6
7379,5
7380,4
7381,6
7382,9
7383,4
7384,0
7385,9
7386,10
7387,8
7388,1
7389,4
7390,8
7391,9
7392,9
7393,10
7394,7
7395,1
7396,4
7397,10
7398,1
7399,10
7400,3
7401,6
7402,8
7403,1
7404,1
7405,5
7406,9
7407,10
7408,7
7409,2
7410,8
7411,4
7412,2
7413,6
7414,4
7415,5
7416,10
7417,0
7418,9
7419,4
7420,9
7421,9
7422,8
7423,5
7424,5
7425,6
7426,4
7427,7
7428,9
7429,3
7430,10
7431,6
7432,3
7433,1
7434,7
7435,3
7436,8
7437,10
7438,3
7439,4
7440,3
7441,2
7442,10
7443,9
7444,9
7445,0
7446,10
7447,9
7448,9
7449,10
7450,4
7451,0
7452,6
7453,5
7454,2
7455,8
7456,10
7457,7
7458,8
7459,8
7460,8
7461,1
7462,6
7463,6
7464,9
7465,4
7466,2
7467,5
7468,5
7469,0
7470,0
7471,2
7472,5
7473,7
7474,5
7475,6
7476,10
7477,0
7478,4
7479,5
7480,8
7481,9
7482,6
7483,7
7484,9
7485,8
7486,6
7487,0
7488,4
7489,0
7490,10
7491,9
7492,3
7493,1
7494,6
7495,3
7496,7
7497,9
7498,6
7499,9
7500,0
7501,2
7502,4
7503,5
7504,8
7505,1
7506,6
7507,5
7508,7
7509,0
7510,0
7511,0
7512,4
7513,6
7514,8
7515,7
7516,1
7517,9
7518,4
7519,8
7520,1
7521,4
7522,7
7523,6
7524,5
7525,10
7526,8
7527,6
7528,7
7529,4
7530,5
7531,6
7532,9
7533,2
7534,5
7535,2
7536,2
7537,0
7538,1
7539,8
7540,3
7541,3
7542,1
7543,6
7544,4
7545,0
7546,4
7547,8
7548,8
7549,10
7550,9
7551,5
7552,8
7553,8
7554,4
7555,4
7556,6
7557,4
7558,6
7559,8
7560,10
7561,7
7562,5
7563,2
7564,4
7565,2
7566,8
7567,5
7568,1
7569,1
7570,0
7571,1
7572,6
7573,7
7574,5
7575,8
7576,6
7577,2
7578,8
7579,4
7580,0
7581,2
7582,4
7583,6
7584,8
7585,9
7586,8
7587,8
7588,6
7589,2
7590,7
7591,7
7592,2
7593,4
7594,3
7595,10
7596,7
7597,3
7598,2
7599,3
7600,2
7601,9
7602,2
7603,4
7604,5
7605,2
7606,1
7607,10
7608,9
7609,0
7610,5
7611,0
7612,4
7613,1
7614,8
7615,2
7616,3
7617,0
7618,10
7619,5
7620,4
7621,6
7622,1
7623,8
7624,3
7625,9
7626,8
7627,3
7628,5
7629,3
7630,10
7631,9
7632,5
7633,7
7634,0
7635,8
7636,3
7637,2
7638,3
7639,9
7640,1
7641,10
7642,5
7643,6
7644,5
7645,0
7646,8
7647,4
7648,5
7649,9
7650,3
7651,1
7652,0
7653,7
7654,0
7655,6
7656,0
7657,1
7658,4
7659,3
7660,1
7661,10
7662,10
7663,10
7664,10
7665,10
7666,6
7667,4
7668,8
7669,5
7670,2
7671,8
7672,1
7673,7
7674,10
7675,5
7676,1
7677,3
7678,5
7679,4
7680,1
7681,6
7682,9
7683,10
7684,1
7685,7
7686,0
7687,1
7688,5
7689,6
7690,2
7691,8
7692,9
7693,10
7694,1
7695,7
7696,5
7697,7
7698,10
7699,3
7700,9
7701,0
7702,0
7703,10
7704,2
7705,7
7706,2
7707,6
7708,3
7709,7
7710,8
7711,9
7712,8
7713,4
7714,1
7715,7
7716,4
7717,7
7718,10
7719,3
7720,4
7721,3
7722,3
7723,2
7724,3
7725,3
7726,3
7727,10
7728,4
7729,0
7730,10
7731,6
7732,3
7733,8
7734,0
7735,9
7736,1
7737,0
7738,1
7739,9
7740,0
7741,10
7742,3
7743,2
7744,7
7745,2
7746,6
7747,8
7748,7
7749,3
7750,6
7751,6
7752,0
7753,5
7754,6
7755,4
7756,1
7757,10
7758,0
7759,9
7760,1
7761,10
7762,10
7763,1
7764,8
7765,7
7766,9
7767,5
7768,3
7769,8
7770,8
7771,5
7772,10
7773,8
7774,5
7775,10
7776,5
7777,9
7778,0
7779,1
7780,2
7781,2
7782,1
7783,0
7784,6
7785,6
7786,7
7787,6
7788,4
7789,4
7790,0
7791,6
7792,6
7793,6
7794,10
7795,7
7796,2
7797,6
7798,6
7799,7
7800,6
7801,8
7802,5
7803,6
7804,10
7805,2
7806,7
7807,8
7808,9
7809,6
7810,10
7811,10
7812,5
7813,4
7814,1
7815,6
7816,3
7817,7
7818,7
7819,9
7820,8
7821,8
7822,9
7823,10
7824,3
7825,6
7826,6
7827,6
7828,7
7829,10
7830,0
7831,3
7832,5
7833,5
7834,9
7835,5
7836,2
7837,9
7838,5
7839,8
7840,2
7841,10
7842,4
7843,4
7844,5
7845,3
7846,8
7847,6
7848,6
7849,6
7850,3
7851,3
7852,1
7853,4
7854,2
7855,3
7856,6
7857,7
7858,8
7859,2
7860,2
7861,10
7862,5
7863,5
7864,0
7865,7
7866,1
7867,0
7868,2
7869,10
7870,3
7871,0
7872,7
7873,1
7874,3
7875,5
7876,5
7877,3
7878,10
7879,8
7880,6
7881,0
7882,8
7883,9
7884,8
7885,9
7886,1
7887,9
7888,3
7889,2
7890,0
7891,1
7892,3
7893,2
7894,9
7895,0
7896,4
7897,4
7898,9
7899,9
7900,3
7901,7
7902,5
7903,2
7904,7
7905,5
7906,7
7907,8
7908,6
7909,2
7910,1
7911,0
7912,4
7913,7
7914,9
7915,3
7916,0
7917,5
7918,3
7919,3
7920,0
7921,5
7922,4
7923,7
7924,7
7925,4
7926,0
7927,10
7928,2
7929,8
7930,6
7931,0
7932,8
7933,10
7934,1
7935,7
7936,6
7937,5
7938,4
7939,4
7940,1
7941,3
7942,7
7943,9
7944,8
7945,6
7946,2
7947,0
7948,9
7949,8
7950,10
7951,1
7952,10
7953,3
7954,6
7955,0
7956,8
7957,10
7958,10
7959,1
7960,1
7961,6
7962,4
7963,0
7964,3
7965,8
7966,8
7967,2
7968,10
7969,4
7970,8
7971,3
7972,10
7973,7
7974,4
7975,0
7976,2
7977,10
7978,6
7979,8
7980,2
7981,5
7982,6
7983,10
7984,5
7985,10
7986,3
7987,6
7988,6
7989,1
7990,1
7991,2
7992,2
7993,2
7994,4
7995,1
7996,1
7997,9
7998,1
7999,4
8000,0
8001,8
8002,2
8003,7
8004,9
8005,4
8006,2
8007,1
8008,5
8009,6
8010,7
8011,6
8012,2
8013,0
8014,1
8015,4
8016,10
8017,6
8018,10
8019,9
8020,10
8021,3
8022,7
8023,4
8024,9
8025,6
8026,4
8027,10
8028,9
8029,5
8030,4
8031,4
8032,4
8033,3
8034,1
8035,9
8036,1
8037,6
8038,1
8039,9
8040,2
8041,1
8042,0
8043,9
8044,8
8045,3
8046,9
8047,5
8048,2
8049,6
8050,0
8051,7
8052,2
8053,4
8054,9
8055,6
8056,10
8057,2
8058,0
8059,9
8060,6
8061,1
8062,2
8063,10
8064,6
8065,6
8066,8
8067,9
8068,4
8069,9
8070,9
8071,10
8072,5
8073,9
8074,9
8075,5
8076,7
8077,1
8078,8
8079,4
8080,9
8081,3
8082,8
8083,3
8084,5
8085,4
8086,10
8087,2
8088,9
8089,8
8090,10
8091,7
